id,name,budget,popularity,release_date,revenue,title,vote_average,vote_count
26510,Eugene Levy,0,0.779796,2004-12-03,0.0,School for Seduction,6.0,6.0
26510,Eugene Levy,0,0.779796,2004-12-03,0.0,School for Seduction,6.0,6.0
26510,Eugene Levy,0,0.779796,2004-12-03,0.0,School for Seduction,6.0,6.0
26510,Eugene Levy,0,0.779796,2004-12-03,0.0,School for Seduction,6.0,6.0
26510,Eugene Levy,0,0.779796,2004-12-03,0.0,School for Seduction,6.0,6.0
26510,Eugene Levy,0,0.779796,2004-12-03,0.0,School for Seduction,6.0,6.0
26510,Eugene Levy,0,0.779796,2004-12-03,0.0,School for Seduction,6.0,6.0
53283,Jonathan Taylor Thomas,0,0.129796,2010-10-01,0.0,Khichdi: The Movie,2.7,3.0
53283,Jonathan Taylor Thomas,0,0.129796,2010-10-01,0.0,Khichdi: The Movie,2.7,3.0
53283,Jonathan Taylor Thomas,0,0.129796,2010-10-01,0.0,Khichdi: The Movie,2.7,3.0
8316,Michael McShane,8500000,4.334513,2009-02-09,0.0,The Countess,5.5,41.0
8316,Michael McShane,8500000,4.334513,2009-02-09,0.0,The Countess,5.5,41.0
57448,Eric Schweig,0,1.426909,2010-09-22,0.0,L'amour fou,6.8,8.0
14639,Mel Brooks,0,0.086141,2008-07-05,0.0,The Order of Myths,6.5,2.0
14639,Mel Brooks,0,0.086141,2008-07-05,0.0,The Order of Myths,6.5,2.0
14639,Mel Brooks,0,0.086141,2008-07-05,0.0,The Order of Myths,6.5,2.0
14639,Mel Brooks,0,0.086141,2008-07-05,0.0,The Order of Myths,6.5,2.0
14639,Mel Brooks,0,0.086141,2008-07-05,0.0,The Order of Myths,6.5,2.0
14639,Mel Brooks,0,0.086141,2008-07-05,0.0,The Order of Myths,6.5,2.0
14639,Mel Brooks,0,0.086141,2008-07-05,0.0,The Order of Myths,6.5,2.0
12812,Lysette Anthony,0,0.516347,2004-02-08,0.0,Wild Side,6.9,5.0
12812,Lysette Anthony,0,0.516347,2004-02-08,0.0,Wild Side,6.9,5.0
12812,Lysette Anthony,0,0.516347,2004-02-08,0.0,Wild Side,6.9,5.0
12812,Lysette Anthony,0,0.516347,2004-02-08,0.0,Wild Side,6.9,5.0
12812,Lysette Anthony,0,0.516347,2004-02-08,0.0,Wild Side,6.9,5.0
12812,Lysette Anthony,0,0.516347,2004-02-08,0.0,Wild Side,6.9,5.0
13640,Harvey Korman,3500000,7.879229,2007-09-18,0.0,Superman: Doomsday,6.5,138.0
13640,Harvey Korman,3500000,7.879229,2007-09-18,0.0,Superman: Doomsday,6.5,138.0
6106,Steven Weber,4500000,4.714357,1986-04-23,0.0,Salvador,7.0,73.0
6106,Steven Weber,4500000,4.714357,1986-04-23,0.0,Salvador,7.0,73.0
6106,Steven Weber,4500000,4.714357,1986-04-23,0.0,Salvador,7.0,73.0
6106,Steven Weber,4500000,4.714357,1986-04-23,0.0,Salvador,7.0,73.0
6106,Steven Weber,4500000,4.714357,1986-04-23,0.0,Salvador,7.0,73.0
6106,Steven Weber,4500000,4.714357,1986-04-23,0.0,Salvador,7.0,73.0
6106,Steven Weber,4500000,4.714357,1986-04-23,0.0,Salvador,7.0,73.0
6106,Steven Weber,4500000,4.714357,1986-04-23,0.0,Salvador,7.0,73.0
10774,Anne Bancroft,3800000,13.180457,1976-11-01,23689877.0,Network,7.8,391.0
10774,Anne Bancroft,3800000,13.180457,1976-11-01,23689877.0,Network,7.8,391.0
10774,Anne Bancroft,3800000,13.180457,1976-11-01,23689877.0,Network,7.8,391.0
10774,Anne Bancroft,3800000,13.180457,1976-11-01,23689877.0,Network,7.8,391.0
10774,Anne Bancroft,3800000,13.180457,1976-11-01,23689877.0,Network,7.8,391.0
10774,Anne Bancroft,3800000,13.180457,1976-11-01,23689877.0,Network,7.8,391.0
10774,Anne Bancroft,3800000,13.180457,1976-11-01,23689877.0,Network,7.8,391.0
10774,Anne Bancroft,3800000,13.180457,1976-11-01,23689877.0,Network,7.8,391.0
10774,Anne Bancroft,3800000,13.180457,1976-11-01,23689877.0,Network,7.8,391.0
10774,Anne Bancroft,3800000,13.180457,1976-11-01,23689877.0,Network,7.8,391.0
10774,Anne Bancroft,3800000,13.180457,1976-11-01,23689877.0,Network,7.8,391.0
10774,Anne Bancroft,3800000,13.180457,1976-11-01,23689877.0,Network,7.8,391.0
10774,Anne Bancroft,3800000,13.180457,1976-11-01,23689877.0,Network,7.8,391.0
11181,Kenneth Branagh,0,0.016023,1985-02-08,0.0,Nonstop Trouble with the Family,5.9,7.0
11181,Kenneth Branagh,0,0.016023,1985-02-08,0.0,Nonstop Trouble with the Family,5.9,7.0
11181,Kenneth Branagh,0,0.016023,1985-02-08,0.0,Nonstop Trouble with the Family,5.9,7.0
11181,Kenneth Branagh,0,0.016023,1985-02-08,0.0,Nonstop Trouble with the Family,5.9,7.0
11181,Kenneth Branagh,0,0.016023,1985-02-08,0.0,Nonstop Trouble with the Family,5.9,7.0
11181,Kenneth Branagh,0,0.016023,1985-02-08,0.0,Nonstop Trouble with the Family,5.9,7.0
11181,Kenneth Branagh,0,0.016023,1985-02-08,0.0,Nonstop Trouble with the Family,5.9,7.0
11181,Kenneth Branagh,0,0.016023,1985-02-08,0.0,Nonstop Trouble with the Family,5.9,7.0
11181,Kenneth Branagh,0,0.016023,1985-02-08,0.0,Nonstop Trouble with the Family,5.9,7.0
11181,Kenneth Branagh,0,0.016023,1985-02-08,0.0,Nonstop Trouble with the Family,5.9,7.0
11181,Kenneth Branagh,0,0.016023,1985-02-08,0.0,Nonstop Trouble with the Family,5.9,7.0
11181,Kenneth Branagh,0,0.016023,1985-02-08,0.0,Nonstop Trouble with the Family,5.9,7.0
11181,Kenneth Branagh,0,0.016023,1985-02-08,0.0,Nonstop Trouble with the Family,5.9,7.0
11181,Kenneth Branagh,0,0.016023,1985-02-08,0.0,Nonstop Trouble with the Family,5.9,7.0
11181,Kenneth Branagh,0,0.016023,1985-02-08,0.0,Nonstop Trouble with the Family,5.9,7.0
11181,Kenneth Branagh,0,0.016023,1985-02-08,0.0,Nonstop Trouble with the Family,5.9,7.0
11181,Kenneth Branagh,0,0.016023,1985-02-08,0.0,Nonstop Trouble with the Family,5.9,7.0
27631,Nathaniel Parker,0,0.85116,2003-01-01,0.0,"Richard Pryor: I Ain't Dead Yet, #*%$#@!!",0.0,0.0
27631,Nathaniel Parker,0,0.85116,2003-01-01,0.0,"Richard Pryor: I Ain't Dead Yet, #*%$#@!!",0.0,0.0
27631,Nathaniel Parker,0,0.85116,2003-01-01,0.0,"Richard Pryor: I Ain't Dead Yet, #*%$#@!!",0.0,0.0
17483,Michael Maloney,0,7.72654,2007-06-16,0.0,Shelter,7.8,100.0
388,Jim Broadbent,45000000,13.393548,2006-03-23,184376254.0,Inside Man,7.3,1671.0
388,Jim Broadbent,45000000,13.393548,2006-03-23,184376254.0,Inside Man,7.3,1671.0
388,Jim Broadbent,45000000,13.393548,2006-03-23,184376254.0,Inside Man,7.3,1671.0
388,Jim Broadbent,45000000,13.393548,2006-03-23,184376254.0,Inside Man,7.3,1671.0
388,Jim Broadbent,45000000,13.393548,2006-03-23,184376254.0,Inside Man,7.3,1671.0
388,Jim Broadbent,45000000,13.393548,2006-03-23,184376254.0,Inside Man,7.3,1671.0
388,Jim Broadbent,45000000,13.393548,2006-03-23,184376254.0,Inside Man,7.3,1671.0
388,Jim Broadbent,45000000,13.393548,2006-03-23,184376254.0,Inside Man,7.3,1671.0
388,Jim Broadbent,45000000,13.393548,2006-03-23,184376254.0,Inside Man,7.3,1671.0
388,Jim Broadbent,45000000,13.393548,2006-03-23,184376254.0,Inside Man,7.3,1671.0
388,Jim Broadbent,45000000,13.393548,2006-03-23,184376254.0,Inside Man,7.3,1671.0
388,Jim Broadbent,45000000,13.393548,2006-03-23,184376254.0,Inside Man,7.3,1671.0
5470,Kristin Scott Thomas,20000000,7.745765,1999-04-01,1531251.0,Beowulf,4.4,52.0
5470,Kristin Scott Thomas,20000000,7.745765,1999-04-01,1531251.0,Beowulf,4.4,52.0
5470,Kristin Scott Thomas,20000000,7.745765,1999-04-01,1531251.0,Beowulf,4.4,52.0
5470,Kristin Scott Thomas,20000000,7.745765,1999-04-01,1531251.0,Beowulf,4.4,52.0
5470,Kristin Scott Thomas,20000000,7.745765,1999-04-01,1531251.0,Beowulf,4.4,52.0
5470,Kristin Scott Thomas,20000000,7.745765,1999-04-01,1531251.0,Beowulf,4.4,52.0
5470,Kristin Scott Thomas,20000000,7.745765,1999-04-01,1531251.0,Beowulf,4.4,52.0
5470,Kristin Scott Thomas,20000000,7.745765,1999-04-01,1531251.0,Beowulf,4.4,52.0
5470,Kristin Scott Thomas,20000000,7.745765,1999-04-01,1531251.0,Beowulf,4.4,52.0
5470,Kristin Scott Thomas,20000000,7.745765,1999-04-01,1531251.0,Beowulf,4.4,52.0
5470,Kristin Scott Thomas,20000000,7.745765,1999-04-01,1531251.0,Beowulf,4.4,52.0
5470,Kristin Scott Thomas,20000000,7.745765,1999-04-01,1531251.0,Beowulf,4.4,52.0
42566,Adrian Dunbar,0,2.28638,1981-08-14,7496681.0,An Eye for an Eye,5.5,24.0
42566,Adrian Dunbar,0,2.28638,1981-08-14,7496681.0,An Eye for an Eye,5.5,24.0
10978,Maggie Smith,0,5.11229,2000-12-22,0.0,The Best Man's Wedding,5.9,32.0
10978,Maggie Smith,0,5.11229,2000-12-22,0.0,The Best Man's Wedding,5.9,32.0
10978,Maggie Smith,0,5.11229,2000-12-22,0.0,The Best Man's Wedding,5.9,32.0
10978,Maggie Smith,0,5.11229,2000-12-22,0.0,The Best Man's Wedding,5.9,32.0
10978,Maggie Smith,0,5.11229,2000-12-22,0.0,The Best Man's Wedding,5.9,32.0
10978,Maggie Smith,0,5.11229,2000-12-22,0.0,The Best Man's Wedding,5.9,32.0
10978,Maggie Smith,0,5.11229,2000-12-22,0.0,The Best Man's Wedding,5.9,32.0
10978,Maggie Smith,0,5.11229,2000-12-22,0.0,The Best Man's Wedding,5.9,32.0
10978,Maggie Smith,0,5.11229,2000-12-22,0.0,The Best Man's Wedding,5.9,32.0
41043,Tim McInnerny,0,0.345748,1993-12-01,0.0,Window to Paris,6.0,6.0
41043,Tim McInnerny,0,0.345748,1993-12-01,0.0,Window to Paris,6.0,6.0
41043,Tim McInnerny,0,0.345748,1993-12-01,0.0,Window to Paris,6.0,6.0
15788,Nigel Hawthorne,900000,2.738268,1960-07-20,10000000.0,The Bellboy,6.1,22.0
15788,Nigel Hawthorne,900000,2.738268,1960-07-20,10000000.0,The Bellboy,6.1,22.0
15788,Nigel Hawthorne,900000,2.738268,1960-07-20,10000000.0,The Bellboy,6.1,22.0
15788,Nigel Hawthorne,900000,2.738268,1960-07-20,10000000.0,The Bellboy,6.1,22.0
15788,Nigel Hawthorne,900000,2.738268,1960-07-20,10000000.0,The Bellboy,6.1,22.0
17287,Dominic West,0,5.072909,2006-12-26,0.0,Poultrygeist: Night of the Chicken Dead,5.9,41.0
17287,Dominic West,0,5.072909,2006-12-26,0.0,Poultrygeist: Night of the Chicken Dead,5.9,41.0
17287,Dominic West,0,5.072909,2006-12-26,0.0,Poultrygeist: Night of the Chicken Dead,5.9,41.0
17287,Dominic West,0,5.072909,2006-12-26,0.0,Poultrygeist: Night of the Chicken Dead,5.9,41.0
17287,Dominic West,0,5.072909,2006-12-26,0.0,Poultrygeist: Night of the Chicken Dead,5.9,41.0
17287,Dominic West,0,5.072909,2006-12-26,0.0,Poultrygeist: Night of the Chicken Dead,5.9,41.0
8937,John Wood,0,3.127124,2008-09-27,0.0,Tokyo Sonata,6.9,50.0
8937,John Wood,0,3.127124,2008-09-27,0.0,Tokyo Sonata,6.9,50.0
8937,John Wood,0,3.127124,2008-09-27,0.0,Tokyo Sonata,6.9,50.0
8937,John Wood,0,3.127124,2008-09-27,0.0,Tokyo Sonata,6.9,50.0
8937,John Wood,0,3.127124,2008-09-27,0.0,Tokyo Sonata,6.9,50.0
8937,John Wood,0,3.127124,2008-09-27,0.0,Tokyo Sonata,6.9,50.0
15319,Henry Czerny,3800000,1.268049,1999-10-25,0.0,After the Rain,7.3,19.0
15319,Henry Czerny,3800000,1.268049,1999-10-25,0.0,After the Rain,7.3,19.0
15319,Henry Czerny,3800000,1.268049,1999-10-25,0.0,After the Rain,7.3,19.0
20173,Don McKellar,0,0.914294,1971-03-17,0.0,The Barefoot Executive,5.2,10.0
20173,Don McKellar,0,0.914294,1971-03-17,0.0,The Barefoot Executive,5.2,10.0
20173,Don McKellar,0,0.914294,1971-03-17,0.0,The Barefoot Executive,5.2,10.0
20173,Don McKellar,0,0.914294,1971-03-17,0.0,The Barefoot Executive,5.2,10.0
400,Geraldine Chaplin,8000000,4.486179,1995-12-01,529766.0,Things to Do in Denver When You're Dead,6.7,87.0
400,Geraldine Chaplin,8000000,4.486179,1995-12-01,529766.0,Things to Do in Denver When You're Dead,6.7,87.0
400,Geraldine Chaplin,8000000,4.486179,1995-12-01,529766.0,Things to Do in Denver When You're Dead,6.7,87.0
400,Geraldine Chaplin,8000000,4.486179,1995-12-01,529766.0,Things to Do in Denver When You're Dead,6.7,87.0
400,Geraldine Chaplin,8000000,4.486179,1995-12-01,529766.0,Things to Do in Denver When You're Dead,6.7,87.0
400,Geraldine Chaplin,8000000,4.486179,1995-12-01,529766.0,Things to Do in Denver When You're Dead,6.7,87.0
400,Geraldine Chaplin,8000000,4.486179,1995-12-01,529766.0,Things to Do in Denver When You're Dead,6.7,87.0
400,Geraldine Chaplin,8000000,4.486179,1995-12-01,529766.0,Things to Do in Denver When You're Dead,6.7,87.0
400,Geraldine Chaplin,8000000,4.486179,1995-12-01,529766.0,Things to Do in Denver When You're Dead,6.7,87.0
400,Geraldine Chaplin,8000000,4.486179,1995-12-01,529766.0,Things to Do in Denver When You're Dead,6.7,87.0
400,Geraldine Chaplin,8000000,4.486179,1995-12-01,529766.0,Things to Do in Denver When You're Dead,6.7,87.0
400,Geraldine Chaplin,8000000,4.486179,1995-12-01,529766.0,Things to Do in Denver When You're Dead,6.7,87.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
11064,David Strathairn,20000000,6.526379,1985-05-22,45833132.0,Brewster's Millions,6.5,144.0
64998,Pauly Shore,0,0.341629,1966-11-08,0.0,The Magnificent Trio,6.8,6.0
64998,Pauly Shore,0,0.341629,1966-11-08,0.0,The Magnificent Trio,6.8,6.0
64998,Pauly Shore,0,0.341629,1966-11-08,0.0,The Magnificent Trio,6.8,6.0
64998,Pauly Shore,0,0.341629,1966-11-08,0.0,The Magnificent Trio,6.8,6.0
64998,Pauly Shore,0,0.341629,1966-11-08,0.0,The Magnificent Trio,6.8,6.0
64998,Pauly Shore,0,0.341629,1966-11-08,0.0,The Magnificent Trio,6.8,6.0
64998,Pauly Shore,0,0.341629,1966-11-08,0.0,The Magnificent Trio,6.8,6.0
9045,Stephen Baldwin,0,4.576053,2002-02-13,0.0,Amen.,7.1,75.0
9045,Stephen Baldwin,0,4.576053,2002-02-13,0.0,Amen.,7.1,75.0
9045,Stephen Baldwin,0,4.576053,2002-02-13,0.0,Amen.,7.1,75.0
9045,Stephen Baldwin,0,4.576053,2002-02-13,0.0,Amen.,7.1,75.0
9045,Stephen Baldwin,0,4.576053,2002-02-13,0.0,Amen.,7.1,75.0
9045,Stephen Baldwin,0,4.576053,2002-02-13,0.0,Amen.,7.1,75.0
9045,Stephen Baldwin,0,4.576053,2002-02-13,0.0,Amen.,7.1,75.0
9045,Stephen Baldwin,0,4.576053,2002-02-13,0.0,Amen.,7.1,75.0
9045,Stephen Baldwin,0,4.576053,2002-02-13,0.0,Amen.,7.1,75.0
9045,Stephen Baldwin,0,4.576053,2002-02-13,0.0,Amen.,7.1,75.0
57868,Dara Tomanovich,0,0.617547,1974-01-01,0.0,The Autobiography of Miss Jane Pittman,3.3,4.0
57868,Dara Tomanovich,0,0.617547,1974-01-01,0.0,The Autobiography of Miss Jane Pittman,3.3,4.0
12207,Kylie Minogue,0,8.6807,1994-02-03,0.0,The Legend of Drunken Master,7.2,246.0
12207,Kylie Minogue,0,8.6807,1994-02-03,0.0,The Legend of Drunken Master,7.2,246.0
12207,Kylie Minogue,0,8.6807,1994-02-03,0.0,The Legend of Drunken Master,7.2,246.0
12207,Kylie Minogue,0,8.6807,1994-02-03,0.0,The Legend of Drunken Master,7.2,246.0
12207,Kylie Minogue,0,8.6807,1994-02-03,0.0,The Legend of Drunken Master,7.2,246.0
16850,Rose McGowan,0,6.178358,1965-11-22,0.0,The Heroes of Telemark,5.9,29.0
16850,Rose McGowan,0,6.178358,1965-11-22,0.0,The Heroes of Telemark,5.9,29.0
16850,Rose McGowan,0,6.178358,1965-11-22,0.0,The Heroes of Telemark,5.9,29.0
16850,Rose McGowan,0,6.178358,1965-11-22,0.0,The Heroes of Telemark,5.9,29.0
16850,Rose McGowan,0,6.178358,1965-11-22,0.0,The Heroes of Telemark,5.9,29.0
3581,Philippe Léotard,0,1.819461,1972-01-01,0.0,Death Line,6.0,17.0
13689,Ticky Holgado,0,10.398351,2006-03-30,0.0,Peaceful Warrior,7.3,95.0
13689,Ticky Holgado,0,10.398351,2006-03-30,0.0,Peaceful Warrior,7.3,95.0
13689,Ticky Holgado,0,10.398351,2006-03-30,0.0,Peaceful Warrior,7.3,95.0
13689,Ticky Holgado,0,10.398351,2006-03-30,0.0,Peaceful Warrior,7.3,95.0
13689,Ticky Holgado,0,10.398351,2006-03-30,0.0,Peaceful Warrior,7.3,95.0
13689,Ticky Holgado,0,10.398351,2006-03-30,0.0,Peaceful Warrior,7.3,95.0
13689,Ticky Holgado,0,10.398351,2006-03-30,0.0,Peaceful Warrior,7.3,95.0
13689,Ticky Holgado,0,10.398351,2006-03-30,0.0,Peaceful Warrior,7.3,95.0
141055,William Leymergie,0,0.014867,1992-01-01,0.0,Bikini Summer II,0.0,0.0
9741,Jean Marais,75000000,14.67855,2000-11-13,248118121.0,Unbreakable,6.9,1994.0
9741,Jean Marais,75000000,14.67855,2000-11-13,248118121.0,Unbreakable,6.9,1994.0
9741,Jean Marais,75000000,14.67855,2000-11-13,248118121.0,Unbreakable,6.9,1994.0
9741,Jean Marais,75000000,14.67855,2000-11-13,248118121.0,Unbreakable,6.9,1994.0
9741,Jean Marais,75000000,14.67855,2000-11-13,248118121.0,Unbreakable,6.9,1994.0
34595,Micheline Presle,0,1.689471,2003-05-16,0.0,Alexandra's Project,5.8,24.0
34595,Micheline Presle,0,1.689471,2003-05-16,0.0,Alexandra's Project,5.8,24.0
34595,Micheline Presle,0,1.689471,2003-05-16,0.0,Alexandra's Project,5.8,24.0
34595,Micheline Presle,0,1.689471,2003-05-16,0.0,Alexandra's Project,5.8,24.0
34595,Micheline Presle,0,1.689471,2003-05-16,0.0,Alexandra's Project,5.8,24.0
34595,Micheline Presle,0,1.689471,2003-05-16,0.0,Alexandra's Project,5.8,24.0
24807,Darry Cowl,0,3.85412,1936-04-12,0.0,Mr. Deeds Goes to Town,7.3,69.0
24807,Darry Cowl,0,3.85412,1936-04-12,0.0,Mr. Deeds Goes to Town,7.3,69.0
109516,Clémentine Célarié,0,0.087297,2012-06-12,0.0,Something's Gonna Live,9.0,1.0
109516,Clémentine Célarié,0,0.087297,2012-06-12,0.0,Something's Gonna Live,9.0,1.0
109516,Clémentine Célarié,0,0.087297,2012-06-12,0.0,Something's Gonna Live,9.0,1.0
109516,Clémentine Célarié,0,0.087297,2012-06-12,0.0,Something's Gonna Live,9.0,1.0
23508,Daniel Toscan du Plantier,0,0.962933,2008-08-08,0.0,Embodiment of Evil,5.9,8.0
8872,Rick Moranis,20000000,10.180776,1992-02-14,121697323.0,Wayne's World,6.5,738.0
4175,Jeffrey Tambor,0,2.972892,1949-09-08,0.0,Under Capricorn,6.1,27.0
4175,Jeffrey Tambor,0,2.972892,1949-09-08,0.0,Under Capricorn,6.1,27.0
4175,Jeffrey Tambor,0,2.972892,1949-09-08,0.0,Under Capricorn,6.1,27.0
4175,Jeffrey Tambor,0,2.972892,1949-09-08,0.0,Under Capricorn,6.1,27.0
4175,Jeffrey Tambor,0,2.972892,1949-09-08,0.0,Under Capricorn,6.1,27.0
4175,Jeffrey Tambor,0,2.972892,1949-09-08,0.0,Under Capricorn,6.1,27.0
4175,Jeffrey Tambor,0,2.972892,1949-09-08,0.0,Under Capricorn,6.1,27.0
4175,Jeffrey Tambor,0,2.972892,1949-09-08,0.0,Under Capricorn,6.1,27.0
4175,Jeffrey Tambor,0,2.972892,1949-09-08,0.0,Under Capricorn,6.1,27.0
4175,Jeffrey Tambor,0,2.972892,1949-09-08,0.0,Under Capricorn,6.1,27.0
4175,Jeffrey Tambor,0,2.972892,1949-09-08,0.0,Under Capricorn,6.1,27.0
4175,Jeffrey Tambor,0,2.972892,1949-09-08,0.0,Under Capricorn,6.1,27.0
4175,Jeffrey Tambor,0,2.972892,1949-09-08,0.0,Under Capricorn,6.1,27.0
4175,Jeffrey Tambor,0,2.972892,1949-09-08,0.0,Under Capricorn,6.1,27.0
4175,Jeffrey Tambor,0,2.972892,1949-09-08,0.0,Under Capricorn,6.1,27.0
4175,Jeffrey Tambor,0,2.972892,1949-09-08,0.0,Under Capricorn,6.1,27.0
4175,Jeffrey Tambor,0,2.972892,1949-09-08,0.0,Under Capricorn,6.1,27.0
4175,Jeffrey Tambor,0,2.972892,1949-09-08,0.0,Under Capricorn,6.1,27.0
27726,Don Knotts,0,3.386544,1982-10-29,0.0,Q,5.4,40.0
27726,Don Knotts,0,3.386544,1982-10-29,0.0,Q,5.4,40.0
27726,Don Knotts,0,3.386544,1982-10-29,0.0,Q,5.4,40.0
27726,Don Knotts,0,3.386544,1982-10-29,0.0,Q,5.4,40.0
27726,Don Knotts,0,3.386544,1982-10-29,0.0,Q,5.4,40.0
27726,Don Knotts,0,3.386544,1982-10-29,0.0,Q,5.4,40.0
27726,Don Knotts,0,3.386544,1982-10-29,0.0,Q,5.4,40.0
